next-major $node ./tools/checkingSeatsInGroup
.
.
.
.
. CinemaId: 0000001067 || Cinema Name: Major Cineplex Central Rayong
. On progress branch : 64/154
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 61210 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: VR POD 2B || Theatre Number: 4 || SessionId: 98271 || Showtimes: 2019-01-20T20:40:00
>>> Theatre Name: VR POD 2B || Theatre Number: 4 || SessionId: 98272 || Showtimes: 2019-01-20T21:00:00
>>> Theatre Name: VR POD 2B || Theatre Number: 4 || SessionId: 98273 || Showtimes: 2019-01-20T21:20:00
>>> Theatre Name: VR POD 2B || Theatre Number: 4 || SessionId: 98274 || Showtimes: 2019-01-20T21:40:00
>>> Theatre Name: VR POD 2B || Theatre Number: 4 || SessionId: 98275 || Showtimes: 2019-01-20T22:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97595 || Showtimes: 2019-01-18T11:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97596 || Showtimes: 2019-01-18T12:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97597 || Showtimes: 2019-01-18T13:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97598 || Showtimes: 2019-01-18T14:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97599 || Showtimes: 2019-01-18T15:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97600 || Showtimes: 2019-01-18T16:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97601 || Showtimes: 2019-01-18T17:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97602 || Showtimes: 2019-01-18T18:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97603 || Showtimes: 2019-01-18T19:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97604 || Showtimes: 2019-01-18T20:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97605 || Showtimes: 2019-01-18T21:00:00
>>> Theatre Name: VR POD 3 || Theatre Number: 5 || SessionId: 97606 || Showtimes: 2019-01-18T22:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97373 || Showtimes: 2019-01-17T12:40:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97374 || Showtimes: 2019-01-17T13:05:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97375 || Showtimes: 2019-01-17T13:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97376 || Showtimes: 2019-01-17T13:55:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97377 || Showtimes: 2019-01-17T14:20:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97378 || Showtimes: 2019-01-17T14:45:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97379 || Showtimes: 2019-01-17T15:10:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97380 || Showtimes: 2019-01-17T15:35:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97381 || Showtimes: 2019-01-17T16:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97382 || Showtimes: 2019-01-17T16:25:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97383 || Showtimes: 2019-01-17T16:50:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97384 || Showtimes: 2019-01-17T17:15:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97385 || Showtimes: 2019-01-17T17:40:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97386 || Showtimes: 2019-01-17T18:05:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97387 || Showtimes: 2019-01-17T18:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97388 || Showtimes: 2019-01-17T18:55:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97389 || Showtimes: 2019-01-17T19:20:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97390 || Showtimes: 2019-01-17T19:45:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97391 || Showtimes: 2019-01-17T20:10:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97392 || Showtimes: 2019-01-17T20:35:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97393 || Showtimes: 2019-01-17T21:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97394 || Showtimes: 2019-01-17T21:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97395 || Showtimes: 2019-01-17T22:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97607 || Showtimes: 2019-01-18T11:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97608 || Showtimes: 2019-01-18T11:25:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97609 || Showtimes: 2019-01-18T11:50:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97610 || Showtimes: 2019-01-18T12:15:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97611 || Showtimes: 2019-01-18T12:40:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97612 || Showtimes: 2019-01-18T13:05:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97613 || Showtimes: 2019-01-18T13:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97614 || Showtimes: 2019-01-18T13:55:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97615 || Showtimes: 2019-01-18T14:20:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97616 || Showtimes: 2019-01-18T14:45:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97617 || Showtimes: 2019-01-18T15:10:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97618 || Showtimes: 2019-01-18T15:35:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97619 || Showtimes: 2019-01-18T16:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97620 || Showtimes: 2019-01-18T16:25:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97621 || Showtimes: 2019-01-18T16:50:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97622 || Showtimes: 2019-01-18T17:15:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97623 || Showtimes: 2019-01-18T17:40:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97624 || Showtimes: 2019-01-18T18:05:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97625 || Showtimes: 2019-01-18T18:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97626 || Showtimes: 2019-01-18T18:55:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97627 || Showtimes: 2019-01-18T19:20:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97628 || Showtimes: 2019-01-18T19:45:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97629 || Showtimes: 2019-01-18T20:10:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97630 || Showtimes: 2019-01-18T20:35:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97631 || Showtimes: 2019-01-18T21:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97632 || Showtimes: 2019-01-18T21:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97633 || Showtimes: 2019-01-18T22:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97845 || Showtimes: 2019-01-19T11:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97846 || Showtimes: 2019-01-19T11:25:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97847 || Showtimes: 2019-01-19T11:50:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97848 || Showtimes: 2019-01-19T12:15:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97849 || Showtimes: 2019-01-19T12:40:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97850 || Showtimes: 2019-01-19T13:05:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97851 || Showtimes: 2019-01-19T13:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97852 || Showtimes: 2019-01-19T13:55:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97853 || Showtimes: 2019-01-19T14:20:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97854 || Showtimes: 2019-01-19T14:45:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97855 || Showtimes: 2019-01-19T15:10:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97856 || Showtimes: 2019-01-19T15:35:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97857 || Showtimes: 2019-01-19T16:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97858 || Showtimes: 2019-01-19T16:25:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97859 || Showtimes: 2019-01-19T16:50:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97860 || Showtimes: 2019-01-19T17:15:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97861 || Showtimes: 2019-01-19T17:40:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97862 || Showtimes: 2019-01-19T18:05:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97863 || Showtimes: 2019-01-19T18:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97864 || Showtimes: 2019-01-19T18:55:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97865 || Showtimes: 2019-01-19T19:20:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97866 || Showtimes: 2019-01-19T19:45:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97867 || Showtimes: 2019-01-19T20:10:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97868 || Showtimes: 2019-01-19T20:35:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97869 || Showtimes: 2019-01-19T21:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97870 || Showtimes: 2019-01-19T21:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 97871 || Showtimes: 2019-01-19T22:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98288 || Showtimes: 2019-01-20T11:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98289 || Showtimes: 2019-01-20T11:25:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98290 || Showtimes: 2019-01-20T11:50:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98291 || Showtimes: 2019-01-20T12:15:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98292 || Showtimes: 2019-01-20T12:40:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98293 || Showtimes: 2019-01-20T13:05:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98294 || Showtimes: 2019-01-20T13:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98295 || Showtimes: 2019-01-20T13:55:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98296 || Showtimes: 2019-01-20T14:20:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98297 || Showtimes: 2019-01-20T14:45:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98298 || Showtimes: 2019-01-20T15:10:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98299 || Showtimes: 2019-01-20T15:35:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98300 || Showtimes: 2019-01-20T16:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98301 || Showtimes: 2019-01-20T16:25:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98302 || Showtimes: 2019-01-20T16:50:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98303 || Showtimes: 2019-01-20T17:15:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98304 || Showtimes: 2019-01-20T17:40:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98305 || Showtimes: 2019-01-20T18:05:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98306 || Showtimes: 2019-01-20T18:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98307 || Showtimes: 2019-01-20T18:55:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98308 || Showtimes: 2019-01-20T19:20:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98309 || Showtimes: 2019-01-20T19:45:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98310 || Showtimes: 2019-01-20T20:10:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98311 || Showtimes: 2019-01-20T20:35:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98312 || Showtimes: 2019-01-20T21:00:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98313 || Showtimes: 2019-01-20T21:30:00
>>> Theatre Name: VR POD 4 || Theatre Number: 6 || SessionId: 98314 || Showtimes: 2019-01-20T22:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97400 || Showtimes: 2019-01-17T12:40:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97401 || Showtimes: 2019-01-17T13:05:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97402 || Showtimes: 2019-01-17T13:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97403 || Showtimes: 2019-01-17T13:55:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97404 || Showtimes: 2019-01-17T14:20:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97405 || Showtimes: 2019-01-17T14:45:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97406 || Showtimes: 2019-01-17T15:10:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97407 || Showtimes: 2019-01-17T15:35:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97408 || Showtimes: 2019-01-17T16:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97409 || Showtimes: 2019-01-17T16:25:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97410 || Showtimes: 2019-01-17T16:50:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97411 || Showtimes: 2019-01-17T17:15:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97412 || Showtimes: 2019-01-17T17:40:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97413 || Showtimes: 2019-01-17T18:05:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97414 || Showtimes: 2019-01-17T18:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97415 || Showtimes: 2019-01-17T18:55:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97416 || Showtimes: 2019-01-17T19:20:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97417 || Showtimes: 2019-01-17T19:45:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97418 || Showtimes: 2019-01-17T20:10:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97419 || Showtimes: 2019-01-17T20:35:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97420 || Showtimes: 2019-01-17T21:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97421 || Showtimes: 2019-01-17T21:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97422 || Showtimes: 2019-01-17T22:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97634 || Showtimes: 2019-01-18T11:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97635 || Showtimes: 2019-01-18T11:25:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97636 || Showtimes: 2019-01-18T11:50:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97637 || Showtimes: 2019-01-18T12:15:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97638 || Showtimes: 2019-01-18T12:40:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97639 || Showtimes: 2019-01-18T13:05:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97640 || Showtimes: 2019-01-18T13:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97641 || Showtimes: 2019-01-18T13:55:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97642 || Showtimes: 2019-01-18T14:20:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97643 || Showtimes: 2019-01-18T14:45:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97644 || Showtimes: 2019-01-18T15:10:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97645 || Showtimes: 2019-01-18T15:35:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97646 || Showtimes: 2019-01-18T16:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97647 || Showtimes: 2019-01-18T16:25:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97648 || Showtimes: 2019-01-18T16:50:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97649 || Showtimes: 2019-01-18T17:15:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97650 || Showtimes: 2019-01-18T17:40:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97651 || Showtimes: 2019-01-18T18:05:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97652 || Showtimes: 2019-01-18T18:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97653 || Showtimes: 2019-01-18T18:55:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97654 || Showtimes: 2019-01-18T19:20:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97655 || Showtimes: 2019-01-18T19:45:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97656 || Showtimes: 2019-01-18T20:10:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97657 || Showtimes: 2019-01-18T20:35:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97658 || Showtimes: 2019-01-18T21:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97659 || Showtimes: 2019-01-18T21:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97660 || Showtimes: 2019-01-18T22:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97872 || Showtimes: 2019-01-19T11:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97873 || Showtimes: 2019-01-19T11:25:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97874 || Showtimes: 2019-01-19T11:50:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97875 || Showtimes: 2019-01-19T12:15:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97876 || Showtimes: 2019-01-19T12:40:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97877 || Showtimes: 2019-01-19T13:05:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97878 || Showtimes: 2019-01-19T13:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97879 || Showtimes: 2019-01-19T13:55:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97880 || Showtimes: 2019-01-19T14:20:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97881 || Showtimes: 2019-01-19T14:45:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97882 || Showtimes: 2019-01-19T15:10:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97883 || Showtimes: 2019-01-19T15:35:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97884 || Showtimes: 2019-01-19T16:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97885 || Showtimes: 2019-01-19T16:25:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97886 || Showtimes: 2019-01-19T16:50:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97887 || Showtimes: 2019-01-19T17:15:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97888 || Showtimes: 2019-01-19T17:40:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97889 || Showtimes: 2019-01-19T18:05:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97890 || Showtimes: 2019-01-19T18:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97891 || Showtimes: 2019-01-19T18:55:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97892 || Showtimes: 2019-01-19T19:20:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97893 || Showtimes: 2019-01-19T19:45:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97894 || Showtimes: 2019-01-19T20:10:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97895 || Showtimes: 2019-01-19T20:35:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97896 || Showtimes: 2019-01-19T21:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97897 || Showtimes: 2019-01-19T21:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 97898 || Showtimes: 2019-01-19T22:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98315 || Showtimes: 2019-01-20T11:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98316 || Showtimes: 2019-01-20T11:25:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98317 || Showtimes: 2019-01-20T11:50:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98318 || Showtimes: 2019-01-20T12:15:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98319 || Showtimes: 2019-01-20T12:40:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98320 || Showtimes: 2019-01-20T13:05:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98321 || Showtimes: 2019-01-20T13:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98322 || Showtimes: 2019-01-20T13:55:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98323 || Showtimes: 2019-01-20T14:20:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98324 || Showtimes: 2019-01-20T14:45:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98325 || Showtimes: 2019-01-20T15:10:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98326 || Showtimes: 2019-01-20T15:35:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98327 || Showtimes: 2019-01-20T16:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98328 || Showtimes: 2019-01-20T16:25:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98329 || Showtimes: 2019-01-20T16:50:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98330 || Showtimes: 2019-01-20T17:15:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98331 || Showtimes: 2019-01-20T17:40:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98332 || Showtimes: 2019-01-20T18:05:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98333 || Showtimes: 2019-01-20T18:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98334 || Showtimes: 2019-01-20T18:55:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98335 || Showtimes: 2019-01-20T19:20:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98336 || Showtimes: 2019-01-20T19:45:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98337 || Showtimes: 2019-01-20T20:10:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98338 || Showtimes: 2019-01-20T20:35:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98339 || Showtimes: 2019-01-20T21:00:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98340 || Showtimes: 2019-01-20T21:30:00
>>> Theatre Name: VR POD 5 || Theatre Number: 7 || SessionId: 98341 || Showtimes: 2019-01-20T22:00:00
>>> Theatre Name: VR POD 6 || Theatre Number: 8 || SessionId: 97427 || Showtimes: 2019-01-17T13:00:00
>>> Theatre Name: VR POD 6 || Theatre Number: 8 || SessionId: 97428 || Showtimes: 2019-01-17T13:30:00
>>> Theatre Name: VR POD 6 || Theatre Number: 8 || SessionId: 97429 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: VR POD 6 || Theatre Number: 8 || SessionId: 97430 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name: VR POD 6 || Theatre Number: 8 || SessionId: 97431 || Showtimes: 2019-01-17T15:00:00
>>> Theatre Name: VR POD 6 || Theatre Number: 8 || SessionId: 97432 || Showtimes: 2019-01-17T15:30:00
>>> Theatre Name: VR POD 6 || Theatre Number: 8 || SessionId: 97433 || Showtimes: 2019-01-17T16:00:00
>>> Theatre Name: VR POD 6 || Theatre Number: 8 || SessionId: 97434 || Showtimes: 2019-01-17T16:30:00
>>> Theatre Name: VR POD 6 || Theatre Number: 8 || SessionId: 97435 || Showtimes: 2019-01-17T17:00:00
